"CURSO";"N° QUESTÃO";"N° ACERTOS";"N° ERROS";"NOME PROVA";"OPÇÃO LÍNGUA"
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"6";"1";"7";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"7";"6";"2";"Prova Objetiva";" - "
"ENE1BN-RJA - Algoritmos e Técnicas de Programação";"8";"2";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"1";"3";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"2";"0";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"3";"5";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"4";"6";"0";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"5";"6";"0";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"6";"2";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"7";"6";"0";"Prova Objetiva";" - "
"ENQ1BN-RJA - Algoritmos e Técnicas de Programação";"8";"5";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"1";"6";"11";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"2";"4";"13";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"3";"5";"12";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"4";"13";"4";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"5";"16";"1";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"6";"3";"14";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"7";"10";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Algoritmos e Técnicas de Programação";"8";"9";"8";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"1";"6";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"2";"0";"12";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"3";"5";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"4";"4";"8";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"5";"11";"1";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"6";"6";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"7";"7";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Algoritmos e Técnicas de Programação";"8";"1";"11";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"1";"3";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"2";"0";"5";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"3";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"4";"3";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"5";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"6";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"7";"4";"1";"Prova Objetiva";" - "
"ENC1BN-BRA - Algoritmos e Técnicas de Programação";"8";"0";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"1";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"2";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"3";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"4";"3";"3";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"5";"1";"5";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"6";"2";"4";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"7";"4";"2";"Prova Objetiva";" - "
"EGM1BM- RJA - Cálculo";"8";"3";"3";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"1";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"2";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"3";"2";"8";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"4";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"5";"3";"7";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"6";"0";"10";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"7";"5";"5";"Prova Objetiva";" - "
"ENC1BM-RJA - Cálculo";"8";"0";"10";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"1";"0";"10";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"2";"3";"7";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"3";"1";"9";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"4";"5";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"5";"7";"3";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"6";"2";"8";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"7";"5";"5";"Prova Objetiva";" - "
"EAM1BN-RJA - Cálculo ";"8";"3";"7";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"1";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"2";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"3";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"4";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"5";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"6";"2";"6";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"7";"5";"3";"Prova Objetiva";" - "
"ECA1BN-RJA -  Cálculo ";"8";"2";"6";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"1";"2";"4";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"2";"3";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"3";"3";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"4";"3";"3";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"5";"5";"1";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"6";"4";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"7";"4";"2";"Prova Objetiva";" - "
"ECP1BN-RJA - Cálculo";"8";"2";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"1";"3";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"2";"6";"4";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"3";"4";"6";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"4";"3";"7";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"5";"8";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"6";"2";"8";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"7";"8";"2";"Prova Objetiva";" - "
"ENC1BN-RJA - Cálculo";"8";"4";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"1";"0";"10";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"2";"2";"8";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"3";"1";"9";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"4";"2";"8";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"5";"8";"2";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"6";"1";"9";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"7";"4";"6";"Prova Objetiva";" - "
"ENE1BN-RJA - Cálculo ";"8";"5";"5";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"1";"3";"4";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"2";"4";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"3";"1";"6";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"4";"0";"7";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"5";"4";"3";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"6";"6";"1";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"7";"5";"2";"Prova Objetiva";" - "
"ENQ1BN-RJA - Cálculo";"8";"1";"6";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"1";"1";"7";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"2";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"3";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"4";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"5";"5";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"6";"3";"5";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"7";"5";"3";"Prova Objetiva";" - "
"EPR1BN-RJA - Cálculo";"8";"0";"8";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"1";"2";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"2";"4";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"3";"4";"5";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"4";"3";"6";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"5";"9";"0";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"6";"2";"7";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"7";"7";"2";"Prova Objetiva";" - "
"EGM1BN-BRA - Cálculo";"8";"2";"7";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"1";"3";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"2";"3";"2";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"3";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"4";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"5";"5";"0";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"6";"1";"4";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"7";"2";"3";"Prova Objetiva";" - "
"ENC1BN-BRA - Cálculo";"8";"2";"3";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"1";"5";"7";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"2";"9";"3";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"3";"8";"4";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"4";"2";"10";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"5";"7";"5";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"6";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"7";"6";"6";"Prova Objetiva";" - "
"EAM1AM-RJB - Cálculo Diferencial";"8";"1";"11";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"1";"6";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"2";"3";"6";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"3";"6";"3";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"4";"3";"6";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"5";"7";"2";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"6";"4";"5";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"7";"5";"4";"Prova Objetiva";" - "
"ECA1AM-RJB - Cálculo Diferencial";"8";"3";"6";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"1";"4";"5";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"2";"3";"6";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"3";"5";"4";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"4";"0";"9";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"5";"4";"5";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"6";"3";"6";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"7";"2";"7";"Prova Objetiva";" - "
"EGM1AM-RJA - Cálculo Diferencial";"8";"3";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"1";"1";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"2";"3";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"3";"7";"2";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"4";"1";"8";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"5";"3";"6";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"6";"0";"9";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"7";"4";"5";"Prova Objetiva";" - "
"ENC1AM-RJA - Cálculo Diferencial";"8";"1";"8";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"1";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"2";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"3";"7";"4";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"4";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"6";"4";"7";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"7";"6";"5";"Prova Objetiva";" - "
"ENC1AM-RJB - Cálculo Diferencial";"8";"3";"8";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"1";"3";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"2";"2";"6";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"3";"3";"5";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"4";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"5";"4";"4";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"6";"1";"7";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"7";"5";"3";"Prova Objetiva";" - "
"EAM1AN-RJA -  Cálculo Diferencial";"8";"5";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"1";"9";"3";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"2";"3";"9";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"3";"5";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"4";"2";"10";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"5";"5";"7";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"6";"1";"11";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"7";"6";"6";"Prova Objetiva";" - "
"ECA1AN-RJA - Cálculo Diferencial";"8";"9";"3";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"1";"4";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"2";"4";"4";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"3";"2";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"4";"0";"8";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"5";"6";"2";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"6";"2";"6";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"7";"1";"7";"Prova Objetiva";" - "
"ECP1AN-RJA - Cálculo Diferencial";"8";"2";"6";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"1";"8";"1";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"2";"2";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"3";"2";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"4";"2";"7";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"5";"5";"4";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"6";"0";"9";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"7";"5";"4";"Prova Objetiva";" - "
"EGM1AN-RJC - Cálculo Diferencial";"8";"4";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"1";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"2";"4";"6";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"3";"2";"8";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"4";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"5";"6";"4";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"6";"3";"7";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"7";"5";"5";"Prova Objetiva";" - "
"EGM1AN-RJD - Cálculo Diferencial";"8";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"1";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"2";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"3";"2";"8";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"4";"0";"10";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"5";"3";"7";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"6";"1";"9";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"7";"5";"5";"Prova Objetiva";" - "
"ENC1AN-RJC - Cálculo Diferencial";"8";"8";"2";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"1";"6";"5";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"2";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"3";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"4";"0";"11";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"5";"1";"10";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"6";"5";"6";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"7";"3";"8";"Prova Objetiva";" - "
"ENC1AN-RJD - Cálculo Diferencial";"8";"8";"3";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"1";"6";"6";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"2";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"3";"2";"10";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"4";"1";"11";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"5";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"6";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"7";"3";"9";"Prova Objetiva";" - "
"ENC1AN-RJG - Cálculo Diferencial";"8";"3";"9";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"1";"8";"1";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"2";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"3";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"4";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"5";"3";"6";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"6";"1";"8";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"7";"5";"4";"Prova Objetiva";" - "
"ENE1AN-RJA - Cálculo Diferencial ";"8";"4";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"1";"3";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"2";"0";"7";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"3";"3";"4";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"4";"2";"5";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"5";"5";"2";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"6";"1";"6";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"7";"7";"0";"Prova Objetiva";" - "
"ENE1AN-RJB - Cálculo Diferencial ";"8";"3";"4";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"1";"9";"1";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"2";"3";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"3";"6";"4";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"4";"1";"9";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"5";"2";"8";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"6";"2";"8";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"7";"3";"7";"Prova Objetiva";" - "
"ENQ1AN-RJA - Cálculo Diferencial ";"8";"6";"4";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"6";"3";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"4";"5";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"3";"6";"Prova Objetiva";" - "
"EAM1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"7";"2";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"1";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"2";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"3";"3";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"4";"3";"3";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"5";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"6";"1";"5";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"7";"2";"4";"Prova Objetiva";" - "
"ECA1AM-RJA - Geometria Analítica e Álgebra Linear";"8";"5";"1";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"5";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"5";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"4";"3";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"6";"1";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"3";"4";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"2";"5";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"5";"2";"Prova Objetiva";" - "
"EGM1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"1";"6";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"3";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"3";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"2";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"2";"4";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"1";"5";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"4";"2";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"3";"3";"Prova Objetiva";" - "
"EGM1AN-RJB - Geometria Analítica e Álgebra Linear";"8";"1";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"1";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"2";"4";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"3";"4";"5";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"4";"3";"6";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"5";"2";"7";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"6";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"7";"5";"4";"Prova Objetiva";" - "
"ENC1AN-RJA - Geometria Analítica e Álgebra Linear";"8";"0";"9";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"1";"2";"6";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"2";"4";"4";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"3";"3";"5";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"4";"5";"3";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"5";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"6";"1";"7";"Prova Objetiva";" - "
"ENC1AN-RJB - Geometria Analítica e Álgebra Linear";"7";"4";"4";"Prova Objetiva";" - "
